120.1_0_326:E: Re(Ey) vs t, x=1.201e-07(m), y=0(m), z=3.26e-07(m) 

t(fs), Re(Ey)
3.96034, 0
3.96263, 0
3.96491, 0
3.9672, 0
3.96949, 0
3.97178, 0
3.97406, 0
3.97635, 0
3.97864, 0
3.98093, 0
3.98322, 0
3.9855, 0
3.98779, 0
3.99008, 0
3.99237, 0
3.99466, 0
3.99694, 0
3.99923, 0
4.00152, 0
4.00381, 0
4.0061, 0
4.00838, 0
4.01067, 0
4.01296, 0
4.01525, 0
4.01753, 0
4.01982, 0
4.02211, 0
4.0244, 0
4.02669, 0
4.02897, 0
4.03126, 0
4.03355, 0
4.03584, 0
4.03813, 0
4.04041, 0
4.0427, 0
4.04499, 0
4.04728, 0
4.04957, 0
4.05185, 0
4.05414, 0
4.05643, 0
4.05872, 0
4.061, 0
4.06329, 0
4.06558, 0
4.06787, 0
4.07016, 0
4.07244, 0
4.07473, 0
4.07702, 0
4.07931, 0
4.0816, 0
4.08388, 0
4.08617, 0
4.08846, 0
4.09075, 0
4.09303, 0
4.09532, 0
4.09761, 0
4.0999, 0
4.10219, 0
4.10447, 0
4.10676, 0
4.10905, 0
4.11134, 0
4.11363, 0
4.11591, 0
4.1182, 0
4.12049, 0
4.12278, 0
4.12507, 0
4.12735, 0
4.12964, 0
4.13193, 0
4.13422, 0
4.1365, 0
4.13879, 0
4.14108, 0
4.14337, 0
4.14566, 0
4.14794, 0
4.15023, 0
4.15252, 0
4.15481, 0
4.1571, 0
4.15938, 0
4.16167, 0
4.16396, 0
4.16625, 0
4.16854, 0
4.17082, 0
4.17311, 0
4.1754, 0
4.17769, 0
4.17997, 0
4.18226, 0
4.18455, 0
4.18684, 0
4.18913, 0
4.19141, 0
4.1937, 0
4.19599, 0
4.19828, 0
4.20057, 0
4.20285, 0
4.20514, 0
4.20743, 0
4.20972, 0
4.21201, 0
4.21429, 0
4.21658, 0
4.21887, 0
4.22116, 0
4.22344, 0
4.22573, 0
4.22802, 0
4.23031, 0
4.2326, 0
4.23488, 0
4.23717, 0
4.23946, 0
4.24175, 0
4.24404, 0
4.24632, 0
4.24861, 0
4.2509, 0
4.25319, 0
4.25548, 0
4.25776, 0
4.26005, 0
4.26234, 0
4.26463, 0
4.26691, 0
4.2692, 0
4.27149, 0
4.27378, 0
4.27607, 0
4.27835, 0
4.28064, 0
4.28293, 0
4.28522, 0
4.28751, 0
4.28979, 0
4.29208, 0
4.29437, 0
4.29666, 0
4.29895, 0
4.30123, 0
4.30352, 0
4.30581, 0
4.3081, 0
4.31038, 0
4.31267, 0
4.31496, 0
4.31725, 0
4.31954, 0
4.32182, 0
4.32411, 0
4.3264, 0
4.32869, 0
4.33098, 0
4.33326, 0
4.33555, 0
4.33784, 0
4.34013, 0
4.34241, 0
4.3447, 0
4.34699, 0
4.34928, 0
4.35157, 0
4.35385, 0
4.35614, 0
4.35843, 0
4.36072, 0
4.36301, 0
4.36529, 0
4.36758, 0
4.36987, 0
4.37216, 0
4.37445, 0
4.37673, 0
4.37902, 0
4.38131, 0
4.3836, 0
4.38588, 0
4.38817, 0
4.39046, 0
4.39275, 0
4.39504, 0
4.39732, 0
4.39961, 0
4.4019, 0
4.40419, 0
4.40648, 0
4.40876, 0
4.41105, 0
4.41334, 0
4.41563, 0
4.41792, 0
4.4202, 0
4.42249, 0
4.42478, 0
4.42707, 0
4.42935, 0
4.43164, 0
4.43393, 0
4.43622, 0
4.43851, 0
4.44079, 0
4.44308, 0
4.44537, 0
4.44766, 0
4.44995, 0
4.45223, 0
4.45452, 0
4.45681, 0
4.4591, 0
4.46139, 0
4.46367, 0
4.46596, 0
4.46825, 0
4.47054, 0
4.47282, 0
4.47511, 0
4.4774, 0
4.47969, 0
4.48198, 0
4.48426, 0
4.48655, 0
4.48884, 0
4.49113, 0
4.49342, 0
4.4957, 0
4.49799, 0
4.50028, 0
4.50257, 0
4.50486, 0
4.50714, 0
4.50943, 0
4.51172, 0
4.51401, 0
4.51629, 0
4.51858, 0
4.52087, 0
4.52316, 0
4.52545, 0
4.52773, 0
4.53002, 0
4.53231, 0
4.5346, 0
4.53689, 0
4.53917, 0
4.54146, 0
4.54375, 0
4.54604, 0
4.54833, 0
4.55061, 0
4.5529, 0
4.55519, 0
4.55748, 0
4.55976, 0
4.56205, 0
4.56434, 0
4.56663, 0
4.56892, 0
4.5712, 0
4.57349, 0
4.57578, 0
4.57807, 0
4.58036, 0
4.58264, 0
4.58493, 0
4.58722, 0
4.58951, 0
4.59179, 0
4.59408, 0
4.59637, 0
4.59866, 0
4.60095, 0
4.60323, 0
4.60552, 0
4.60781, 0
4.6101, 0
4.61239, 0
4.61467, 0
4.61696, 0
4.61925, 0
4.62154, 0
4.62383, 0
4.62611, 0
4.6284, 0
4.63069, 0
4.63298, 0
4.63526, 0
4.63755, 0
4.63984, 0
4.64213, 0
4.64442, 0
4.6467, 0
4.64899, 0
4.65128, 0
4.65357, 0
4.65586, 0
4.65814, 0
4.66043, 0
4.66272, 0
4.66501, 0
4.6673, 0
4.66958, 0
4.67187, 0
4.67416, 0
4.67645, 0
4.67873, 0
4.68102, 0
4.68331, 0
4.6856, 0
4.68789, 0
4.69017, 0
4.69246, 0
4.69475, 0
4.69704, 0
4.69933, 0
4.70161, 0
4.7039, 0
4.70619, 0
4.70848, 0
4.71077, 0
4.71305, 0
4.71534, 0
4.71763, 0
4.71992, 0
4.7222, 0
4.72449, 0
4.72678, 0
4.72907, 0
4.73136, 0
4.73364, 0
4.73593, 0
4.73822, 0
4.74051, 0
4.7428, 0
4.74508, 0
4.74737, 0
4.74966, 0
4.75195, 0
4.75424, 0
4.75652, 0
4.75881, 0
4.7611, 0
4.76339, 0
4.76567, 0
4.76796, 0
4.77025, 0
4.77254, 0
4.77483, 0
4.77711, 0
4.7794, 0
4.78169, 0
4.78398, 0
4.78627, 0
4.78855, 0
4.79084, 0
4.79313, 0
4.79542, 0
4.79771, 0
4.79999, 0
4.80228, 0
4.80457, 0
4.80686, 0
4.80914, 0
4.81143, 0
4.81372, 0
4.81601, 0
4.8183, 0
4.82058, 0
4.82287, 0
4.82516, 0
4.82745, 0
4.82974, 0
4.83202, 0
4.83431, 0
4.8366, 0
4.83889, 0
4.84117, 0
4.84346, 0
4.84575, 0
4.84804, 0
4.85033, 0
4.85261, 0
4.8549, 0
4.85719, 0
4.85948, 0
4.86177, 0
4.86405, 0
4.86634, 0
4.86863, 0
4.87092, 0
4.87321, 0
4.87549, 0
4.87778, 0
4.88007, 0
4.88236, 0
4.88464, 0
4.88693, 0
4.88922, 0
4.89151, 0
4.8938, 0
4.89608, 0
4.89837, 0
4.90066, 0
4.90295, 0
4.90524, 0
4.90752, 0
4.90981, 0
4.9121, 0
4.91439, 0
4.91668, 0
4.91896, 0
4.92125, 0
4.92354, 0
4.92583, 0
4.92811, 0
4.9304, 0
4.93269, 0
4.93498, 0
4.93727, 0
4.93955, 0
4.94184, 0
4.94413, 0
4.94642, 0
4.94871, 0
4.95099, 0
4.95328, 0
4.95557, 0
4.95786, 0
4.96015, 0
4.96243, 0
4.96472, 0
4.96701, 0
4.9693, 0
4.97158, 0
4.97387, 0
4.97616, 0
4.97845, 0
4.98074, 0
4.98302, 0
4.98531, 0
4.9876, 0
4.98989, 0
4.99218, 0
4.99446, 0
4.99675, 0
4.99904, 0
5.00133, 0
5.00362, 0
5.0059, 0
5.00819, 0
5.01048, 0
5.01277, 0
5.01505, 0
5.01734, 0
5.01963, 0
5.02192, 0
5.02421, 0
5.02649, 0
5.02878, 0
5.03107, 0
5.03336, 0
5.03565, 0
5.03793, 0
5.04022, 0
5.04251, 0
5.0448, 0
5.04708, 0
5.04937, 0
5.05166, 0
5.05395, 0
5.05624, 0
5.05852, 0
5.06081, 0
5.0631, 0
5.06539, 0
5.06768, 0
5.06996, 0
5.07225, 0
5.07454, 0
5.07683, 0
5.07912, 0
5.0814, 0
5.08369, 0
5.08598, 0
5.08827, 0
5.09055, 0
5.09284, 0
5.09513, 0
5.09742, 0
5.09971, 0
5.10199, 0
5.10428, 0
5.10657, 0
5.10886, 0
5.11115, 0
5.11343, 0
5.11572, 0
5.11801, 0
5.1203, 0
5.12259, 0
5.12487, 0
5.12716, 0
5.12945, 0
5.13174, 0
5.13402, 0
5.13631, 0
5.1386, 0
5.14089, 0
5.14318, 0
5.14546, 0
5.14775, 0
5.15004, 0
5.15233, 0
5.15462, 0
5.1569, 0
5.15919, 0
5.16148, 0
5.16377, 0
5.16606, 0
5.16834, 0
5.17063, 0
5.17292, 0
5.17521, 0
5.17749, 0
5.17978, 0
5.18207, 0
5.18436, 0
5.18665, 0
5.18893, 0
5.19122, 0
5.19351, 0
5.1958, 0
5.19809, 0
5.20037, 0
5.20266, 0
5.20495, 0
5.20724, 0
5.20953, 0
5.21181, 0
5.2141, 0
5.21639, 0
5.21868, 0
5.22096, 0
5.22325, 0
5.22554, 0
5.22783, 0
5.23012, 0
5.2324, 0
5.23469, 0
5.23698, 0
5.23927, 0
5.24156, 0
5.24384, 0
5.24613, 0
5.24842, 0
5.25071, 0
5.253, 0
5.25528, 0
5.25757, 0
5.25986, 0
5.26215, 0
5.26443, 0
5.26672, 0
5.26901, 0
5.2713, 0
5.27359, 0
5.27587, 0
5.27816, 0
5.28045, 0
5.28274, 0
5.28503, 0
5.28731, 0
5.2896, 0
5.29189, 0
5.29418, 0
5.29646, 0
5.29875, 0
5.30104, 0
5.30333, 0
5.30562, 0
5.3079, 0
5.31019, 0
5.31248, 0
5.31477, 0
5.31706, 0
5.31934, 0
5.32163, 0
5.32392, 0
5.32621, 0
5.3285, 0
5.33078, 0
5.33307, 0
5.33536, 0
5.33765, 0
5.33993, 0
5.34222, 0
5.34451, 0
5.3468, 0
5.34909, 0
5.35137, 0
5.35366, 0
5.35595, 0
5.35824, 0
5.36053, 0
5.36281, 0
5.3651, 0
5.36739, 0
5.36968, 0
5.37197, 0
5.37425, 0
5.37654, 0
5.37883, 0
5.38112, 0
5.3834, 0
5.38569, 0
5.38798, 0
5.39027, 0
5.39256, 0
5.39484, 0
5.39713, 0
5.39942, 0
5.40171, 0
5.404, 0
5.40628, 0
5.40857, 0
5.41086, 0
5.41315, 0
5.41544, 0
5.41772, 0
5.42001, 0
5.4223, 0
5.42459, 0
5.42687, 0
5.42916, 0
5.43145, 0
5.43374, 0
5.43603, 0
5.43831, 0
5.4406, 0
5.44289, 0
5.44518, 0
5.44747, 0
5.44975, 0
5.45204, 0
5.45433, 0
5.45662, 0
5.45891, 0
5.46119, 0
5.46348, 0
5.46577, 0
5.46806, 0
5.47034, 0
5.47263, 0
5.47492, 0
5.47721, 0
5.4795, 0
5.48178, 0
5.48407, 0
5.48636, 0
5.48865, 0
5.49094, 0
5.49322, 0
5.49551, 0
5.4978, 0
5.50009, 0
5.50238, 0
5.50466, 0
5.50695, 0
5.50924, 0
5.51153, 0
5.51381, 0
5.5161, 0
5.51839, 0
5.52068, 0
5.52297, 0
5.52525, 0
5.52754, 0
5.52983, 0
5.53212, 0
5.53441, 0
5.53669, 0
5.53898, 0
5.54127, 0
5.54356, 0
5.54584, 0
5.54813, 0
5.55042, 0
5.55271, 0
5.555, 0
5.55728, 0
5.55957, 0
5.56186, 0
5.56415, 0
5.56644, 0
5.56872, 0
5.57101, 0
5.5733, 0
5.57559, 0
5.57788, 0
5.58016, 0
5.58245, 0
5.58474, 0
5.58703, 0
5.58931, 0
5.5916, 0
5.59389, 0
5.59618, 0
5.59847, 0
5.60075, 0
5.60304, 0
5.60533, 0
5.60762, 0
5.60991, 0
5.61219, 0
5.61448, 0
5.61677, 0
5.61906, 0
5.62135, 0
5.62363, 0
5.62592, 0
5.62821, 0
5.6305, 0
5.63278, 0
5.63507, 0
5.63736, 0
5.63965, 0
5.64194, 0
5.64422, 0
5.64651, 0
5.6488, 0
5.65109, 0
5.65338, 0
5.65566, 0
5.65795, 0
5.66024, 0
5.66253, 0
5.66482, 0
5.6671, 0
5.66939, 0
5.67168, 0
5.67397, 0
5.67625, 0
5.67854, 0
5.68083, 0
5.68312, 0
5.68541, 0
5.68769, 0
5.68998, 0
5.69227, 0
5.69456, 0
5.69685, 0
5.69913, 0
5.70142, 0
5.70371, 0
5.706, 0
5.70829, 0
5.71057, 0
5.71286, 0
5.71515, 0
5.71744, 0
5.71972, 0
5.72201, 0
5.7243, 0
5.72659, 0
5.72888, 0
5.73116, 0
5.73345, 0
5.73574, 0
5.73803, 0
5.74032, 0
5.7426, 0
5.74489, 0
5.74718, 0
5.74947, 0
5.75176, 0
5.75404, 0
5.75633, 0
5.75862, 0
5.76091, 0
5.76319, 0
5.76548, 0
5.76777, 0
5.77006, 0
5.77235, 0
5.77463, 0
5.77692, 0
5.77921, 0
5.7815, 0
5.78379, 0
5.78607, 0
5.78836, 0
5.79065, 0
5.79294, 0
5.79522, 0
5.79751, 0
5.7998, 0
5.80209, 0
5.80438, 0
5.80666, 0
5.80895, 0
5.81124, 0
5.81353, 0
5.81582, 0
5.8181, 0
5.82039, 0
5.82268, 0
5.82497, 0
5.82726, 0
5.82954, 0
5.83183, 0
5.83412, 0
5.83641, 0
5.83869, 0
5.84098, 0
5.84327, 0
5.84556, 0
5.84785, 0
5.85013, 0
5.85242, 0
5.85471, 0
5.857, 0
5.85929, 0
5.86157, 0
5.86386, 0
5.86615, 0
5.86844, 0
5.87073, 0
5.87301, 0
5.8753, 0
5.87759, 0
5.87988, 0
5.88216, 0
5.88445, 0
5.88674, 0
5.88903, 0
5.89132, 0
5.8936, 0
5.89589, 0
5.89818, 0
5.90047, 0
5.90276, 0
5.90504, 0
5.90733, 0
5.90962, 0
5.91191, 0
5.9142, 0
5.91648, 0
5.91877, 0
5.92106, 0
5.92335, 0
5.92563, 0
5.92792, 0
5.93021, 0
5.9325, 0
5.93479, 0
5.93707, 0
5.93936, 0
5.94165, 0
5.94394, 0
5.94623, 0
5.94851, 0
5.9508, 0
5.95309, 0
5.95538, 0
5.95767, 0
5.95995, 0
5.96224, 0
5.96453, 0
5.96682, 0
5.9691, 0
5.97139, 0
5.97368, 0
5.97597, 0
5.97826, 0
5.98054, 0
5.98283, 0
5.98512, 0
5.98741, 0
5.9897, 0
5.99198, 0
5.99427, 0
5.99656, 0
5.99885, 0
6.00114, 0
6.00342, 0
6.00571, 0
6.008, 0
6.01029, 0
6.01257, 0
6.01486, 0
6.01715, 0
6.01944, 0
6.02173, 0
6.02401, 0
6.0263, 0
6.02859, 0
6.03088, 0
6.03317, 0
6.03545, 0
6.03774, 0
6.04003, 0
6.04232, 0
6.0446, 0
6.04689, 0
6.04918, 0
6.05147, 0
6.05376, 0
6.05604, 0
6.05833, 0
6.06062, 0
6.06291, 0
6.0652, 0
6.06748, 0
6.06977, 0
6.07206, 0
6.07435, 0
6.07664, 0
6.07892, 0
6.08121, 0
6.0835, 0
6.08579, 0
6.08807, 0
6.09036, 0
6.09265, 0
6.09494, 0
6.09723, 0
6.09951, 0
6.1018, 0
6.10409, 0
6.10638, 0
6.10867, 0
6.11095, 0
6.11324, 0
6.11553, 0
6.11782, 0
6.12011, 0
6.12239, 0
6.12468, 0
6.12697, 0
6.12926, 0
6.13154, 0
6.13383, 0
6.13612, 0
6.13841, 0
6.1407, 0
6.14298, 0
6.14527, 0
6.14756, 0
6.14985, 0
6.15214, 0
6.15442, 0
6.15671, 0
6.159, 0
6.16129, 0
6.16358, 0
6.16586, 0
6.16815, 0
6.17044, 0
6.17273, 0
6.17501, 0
6.1773, 0
6.17959, 0
6.18188, 0
6.18417, 0
6.18645, 0
6.18874, 0
6.19103, 0
6.19332, 0
6.19561, 0
6.19789, 0
6.20018, 0
6.20247, 0
6.20476, 0
6.20705, 0
6.20933, 0
6.21162, 0
6.21391, 0
6.2162, 0
6.21848, 0
6.22077, 0
6.22306, 0
6.22535, 0
6.22764, 0
6.22992, 0
6.23221, 0
6.2345, 0
6.23679, 0
6.23908, 0
6.24136, 0
6.24365, 0
6.24594, 0
6.24823, 0
6.25052, 0
6.2528, 0
6.25509, 0
6.25738, 0
6.25967, 0
6.26195, 0
6.26424, 0
6.26653, 0
6.26882, 0
6.27111, 0
6.27339, 0
6.27568, 0
6.27797, 0
6.28026, 0
6.28255, 0
6.28483, 0
6.28712, 0
6.28941, 0
6.2917, 0
6.29398, 0
6.29627, 0
6.29856, 0
6.30085, 0
6.30314, 0
6.30542, 0
6.30771, 0
6.31, 0
6.31229, 0
6.31458, 0
6.31686, 0
6.31915, 0
6.32144, 0
6.32373, 0
6.32602, 0
6.3283, 0
6.33059, 0
6.33288, 0
6.33517, 0
6.33745, 0
6.33974, 0
6.34203, 0
6.34432, 0
6.34661, 0
6.34889, 0
6.35118, 0
6.35347, 0
6.35576, 0
6.35805, 0
6.36033, 0
6.36262, 0
6.36491, 0
6.3672, 0
6.36949, 0
6.37177, 0
6.37406, 0
6.37635, 0
6.37864, 0
6.38092, 0
6.38321, 0
6.3855, 0
6.38779, 0
6.39008, 0
6.39236, 0
6.39465, 0
6.39694, 0
6.39923, 0
6.40152, 0
6.4038, 0
6.40609, 0
6.40838, 0
6.41067, 0
6.41296, 0
6.41524, 0
6.41753, 0
6.41982, 0
6.42211, 0
6.42439, 0
6.42668, 0
6.42897, 0
6.43126, 0
6.43355, 0
6.43583, 0
6.43812, 0
6.44041, 0
6.4427, 0
6.44499, 0
6.44727, 0
6.44956, 0
6.45185, 0
6.45414, 0
6.45643, 0
6.45871, 0
6.461, 0
6.46329, 0
6.46558, 0
6.46786, 0
6.47015, 0
6.47244, 0
6.47473, 0
6.47702, 0
6.4793, 0
6.48159, 0
6.48388, 0
6.48617, 0
6.48846, 0
6.49074, 0
6.49303, 0
6.49532, 0
6.49761, 0
6.4999, 0
6.50218, 0
6.50447, 0
6.50676, 0
6.50905, 0
6.51133, 0
6.51362, 0
6.51591, 0
6.5182, 0
6.52049, 0
6.52277, 0
6.52506, 0
6.52735, 0
6.52964, 0
6.53193, 0
6.53421, 0
6.5365, 0
6.53879, 0
6.54108, 0
6.54336, 0
6.54565, 0
6.54794, 0
6.55023, 0
6.55252, 0
6.5548, 0
6.55709, 0
6.55938, 0
6.56167, 0
6.56396, 0
6.56624, 0
6.56853, 0
6.57082, 0
6.57311, 0
6.5754, 0
6.57768, 0
6.57997, 0
6.58226, 0
6.58455, 0
6.58683, 0
6.58912, 0
6.59141, 0
6.5937, 0
6.59599, 0
6.59827, 0
6.60056, 0
6.60285, 0
6.60514, 0
6.60743, 0
6.60971, 0
6.612, 0
6.61429, 0
6.61658, 0
6.61887, 0
6.62115, 0
6.62344, 0
6.62573, 0
6.62802, 0
6.6303, 0
6.63259, 0
6.63488, 0
6.63717, 0
6.63946, 0
6.64174, 0
6.64403, 0
6.64632, 0
6.64861, 0
6.6509, 0
6.65318, 0
6.65547, 0
6.65776, 0
6.66005, 0
6.66234, 0
6.66462, 0
6.66691, 0
6.6692, 0
6.67149, 0
6.67377, 0
6.67606, 0
6.67835, 0
6.68064, 0
6.68293, 0
6.68521, 0
6.6875, 0
6.68979, 0
6.69208, 0
6.69437, 0
6.69665, 0
6.69894, 0
6.70123, 0
6.70352, 0
6.70581, 0
6.70809, 0
6.71038, 0
6.71267, 0
6.71496, 0
6.71724, 0
6.71953, 0
6.72182, 0
6.72411, 0
6.7264, 0
6.72868, 0
6.73097, 0
6.73326, 0
6.73555, 0
6.73784, 0
6.74012, 0
6.74241, 0
6.7447, 0
6.74699, 0
6.74928, 0
6.75156, 0
6.75385, 0
6.75614, 0
6.75843, 0
6.76071, 0
6.763, 0
6.76529, 0
6.76758, 0
6.76987, 0
6.77215, 0
6.77444, 0
6.77673, 0
6.77902, 0
6.78131, 0
6.78359, 0
6.78588, 0
6.78817, 0
6.79046, 0
6.79274, 0
6.79503, 0
6.79732, 0
6.79961, 0
6.8019, 0
6.80418, 0
6.80647, 0
6.80876, 0
6.81105, 0
6.81334, 0
6.81562, 0
6.81791, 0
6.8202, 0
6.82249, 0
6.82478, 0
6.82706, 0
6.82935, 0
6.83164, 0
6.83393, 0
6.83621, 0
6.8385, 0
6.84079, 0
6.84308, 0
6.84537, 0
6.84765, 0
6.84994, 0
6.85223, 0
6.85452, 0
6.85681, 0
6.85909, 0
6.86138, 0
6.86367, 0
6.86596, 0
6.86825, 0
6.87053, 0
6.87282, 0
6.87511, 0
6.8774, 0
6.87968, 0
6.88197, 0
6.88426, 0
6.88655, 0
6.88884, 0
6.89112, 0
6.89341, 0
6.8957, 0
6.89799, 0
6.90028, 0
6.90256, 0
6.90485, 0
6.90714, 0
6.90943, 0
6.91172, 0
6.914, 0
6.91629, 0
6.91858, 0
6.92087, 0
6.92315, 0
6.92544, 0
6.92773, 0
6.93002, 0
6.93231, 0
6.93459, 0
6.93688, 0
6.93917, 0
6.94146, 0
6.94375, 0
6.94603, 0
6.94832, 0
6.95061, 0
6.9529, 0
6.95519, 0
6.95747, 0
6.95976, 0
6.96205, 0
6.96434, 0
6.96662, 0
6.96891, 0
6.9712, 0
6.97349, 0
6.97578, 0
6.97806, 0
6.98035, 0
6.98264, 0
6.98493, 0
6.98722, 0
6.9895, 0
6.99179, 0
6.99408, 0
6.99637, 0
6.99866, 0
7.00094, 0
7.00323, 0
7.00552, 0
7.00781, 0
7.01009, 0
7.01238, 0
7.01467, 0
7.01696, 0
7.01925, 0
7.02153, 0
7.02382, 0
7.02611, 0
7.0284, 0
7.03069, 0
7.03297, 0
7.03526, 0
7.03755, 0
7.03984, 0
7.04212, 0
7.04441, 0
7.0467, 0
7.04899, 0
7.05128, 0
7.05356, 0
7.05585, 0
7.05814, 0
7.06043, 0
7.06272, 0
7.065, 0
7.06729, 0
7.06958, 0
7.07187, 0
7.07416, 0
7.07644, 0
7.07873, 0
7.08102, 0
7.08331, 0
7.08559, 0
7.08788, 0
7.09017, 0
7.09246, 0
7.09475, 0
7.09703, 0
7.09932, 0
7.10161, 0
7.1039, 0
7.10619, 0
7.10847, 0
7.11076, 0
7.11305, 0
7.11534, 0
7.11763, 0
7.11991, 0
7.1222, 0
7.12449, 0
7.12678, 0
7.12906, 0
7.13135, 0
7.13364, 0
7.13593, 0
7.13822, 0
7.1405, 0
7.14279, 0
7.14508, 0
7.14737, 0
7.14966, 0
7.15194, 0
7.15423, 0
7.15652, 0
7.15881, 0
7.1611, 0
7.16338, 0
7.16567, 0
7.16796, 0
7.17025, 0
7.17253, 0
7.17482, 0
7.17711, 0
7.1794, 0
7.18169, 0
7.18397, 0
7.18626, 0
7.18855, 0
7.19084, 0
7.19313, 0
7.19541, 0
7.1977, 0
7.19999, 0
7.20228, 0
7.20457, 0
7.20685, 0
7.20914, 0
7.21143, 0
7.21372, 0
7.216, 0
7.21829, 0
7.22058, 0
7.22287, 0
7.22516, 0
7.22744, 0
7.22973, 0
7.23202, 0
7.23431, 0
7.2366, 0
7.23888, 0
7.24117, 0
7.24346, 0
7.24575, 0
7.24804, 0
7.25032, 0
7.25261, 0
7.2549, 0
7.25719, 0
7.25947, 0
7.26176, 0
7.26405, 0
7.26634, 0
7.26863, 0
7.27091, 0
7.2732, 0
7.27549, 0
7.27778, 0
7.28007, 0
7.28235, 0
7.28464, 0
7.28693, 0
7.28922, 0
7.2915, 0
7.29379, 0
7.29608, 0
7.29837, 0
7.30066, 0
7.30294, 0
7.30523, 0
7.30752, 0
7.30981, 0
7.3121, 0
7.31438, 0
7.31667, 0
7.31896, 0
7.32125, 0
7.32354, 0
7.32582, 0
7.32811, 0
7.3304, 0
7.33269, 0
7.33497, 0
7.33726, 0
7.33955, 0
7.34184, 0
7.34413, 0
7.34641, 0
7.3487, 0
7.35099, 0
7.35328, 0
7.35557, 0
7.35785, 0
7.36014, 0
7.36243, 0
7.36472, 0
7.36701, 0
7.36929, 0
7.37158, 0
7.37387, 0
7.37616, 0
7.37844, 0
7.38073, 0
7.38302, 0
7.38531, 0
7.3876, 0
7.38988, 0
7.39217, 0
7.39446, 0
7.39675, 0
7.39904, 0
7.40132, 0
7.40361, 0
7.4059, 0
7.40819, 0
7.41048, 0
7.41276, 0
7.41505, 0
7.41734, 0
7.41963, 0
7.42191, 0
7.4242, 0
7.42649, 0
7.42878, 0
7.43107, 0
7.43335, 0
7.43564, 0
7.43793, 0
7.44022, 0
7.44251, 0
7.44479, 0
7.44708, 0
7.44937, 0
7.45166, 0
7.45395, 0
7.45623, 0
7.45852, 0
7.46081, 0
7.4631, 0
7.46538, 0
7.46767, 0
7.46996, 0
7.47225, 0
7.47454, 0
7.47682, 0
7.47911, 0
7.4814, 0
7.48369, 0
7.48598, 0
7.48826, 0
7.49055, 0
7.49284, 0
7.49513, 0
7.49742, 0
7.4997, 0
7.50199, 0
7.50428, 0
7.50657, 0
7.50885, 0
7.51114, 0
7.51343, 0
7.51572, 0
7.51801, 0
7.52029, 0
7.52258, 0
7.52487, 0
7.52716, 0
7.52945, 0
7.53173, 0
7.53402, 0
7.53631, 0
7.5386, 0
7.54088, 0
7.54317, 0
7.54546, 0
7.54775, 0
7.55004, 0
7.55232, 0
7.55461, 0
7.5569, 0
7.55919, 0
7.56148, 0
7.56376, 0
7.56605, 0
7.56834, 0
7.57063, 0
7.57292, 0
7.5752, 0
7.57749, 0
7.57978, 0
7.58207, 0
7.58435, 0
7.58664, 0
7.58893, 0
7.59122, 0
7.59351, 0
7.59579, 0
7.59808, 0
7.60037, 0
7.60266, 0
7.60495, 0
7.60723, 0
7.60952, 0
7.61181, 0
7.6141, 0
7.61639, 0
7.61867, 0
7.62096, 0
7.62325, 0
7.62554, 0
7.62782, 0
7.63011, 0
7.6324, 0
7.63469, 0
7.63698, 0
7.63926, 0
7.64155, 0
7.64384, 0
7.64613, 0
7.64842, 0
7.6507, 0
7.65299, 0
7.65528, 0
7.65757, 0
7.65986, 0
7.66214, 0
7.66443, 0
7.66672, 0
7.66901, 0
7.67129, 0
7.67358, 0
7.67587, 0
7.67816, 0
7.68045, 0
7.68273, 0
7.68502, 0
7.68731, 0
7.6896, 0
7.69189, 0
7.69417, 0
7.69646, 0
7.69875, 0
7.70104, 0
7.70333, 0
7.70561, 0
7.7079, 0
7.71019, 0
7.71248, 0
7.71476, 0
7.71705, 0
7.71934, 0
7.72163, 0
7.72392, 0
7.7262, 0
7.72849, 0
7.73078, 0
7.73307, 0
7.73536, 0
7.73764, 0
7.73993, 0
7.74222, 0
7.74451, 0
7.7468, 0
7.74908, 0
7.75137, 0
7.75366, 0
7.75595, 0
7.75823, 0
7.76052, 0
7.76281, 0
7.7651, 0
7.76739, 0
7.76967, 0
7.77196, 0
7.77425, 0
7.77654, 0
7.77883, 0
7.78111, 0
7.7834, 0
7.78569, 0
7.78798, 0
7.79026, 0
7.79255, 0
7.79484, 0
7.79713, 0
7.79942, 0
7.8017, 0
7.80399, 0
7.80628, 0
7.80857, 0
7.81086, 0
7.81314, 0
7.81543, 0
7.81772, 0
7.82001, 0
7.8223, 0
7.82458, 0
7.82687, 0
7.82916, 0
7.83145, 0
7.83373, 0
7.83602, 0
7.83831, 0
7.8406, 0
7.84289, 0
7.84517, 0
7.84746, 0
7.84975, 0
7.85204, 0
7.85433, 0
7.85661, 0
7.8589, 0
7.86119, 0
7.86348, 0
7.86577, 0
7.86805, 0
7.87034, 0
7.87263, 0
7.87492, 0
7.8772, 0
7.87949, 0
7.88178, 0
7.88407, 0
7.88636, 0
7.88864, 0
7.89093, 0
7.89322, 0
7.89551, 0
7.8978, 0
7.90008, 0
7.90237, 0
7.90466, 0
7.90695, 0
7.90924, 0
7.91152, 0
7.91381, 0
7.9161, 0
7.91839, 0
7.92067, 0
7.92296, 0
7.92525, 0
7.92754, 0
7.92983, 0
7.93211, 0
7.9344, 0
7.93669, 0
7.93898, 0
7.94127, 0
7.94355, 0
7.94584, 0
